233;J0758-1528;07:58:29.0708;7.0e-04;-15:28:08.738;1.9e-02;-10;4.0e+00;12;3.0e+00;49896.00;63.327
234;J0803-0942;08:03:26.848;1.3e-02;-09:42:50.81;1.4e-01;*;0;*;0;58410.00;21.1
235;J0804-3647;08:04:22.20;4.0e-02;-36:47:35.5;5.0e-01;*;0;*;0;54987.00;186.8
236;J0806-4123;08:06:23.40;4.0e-02;-41:22:30.9;6.0e-01;*;0;*;0;54771.32;*
237;J0807-5421;08:07:47.185;8.0e-03;-54:21:26.46;8.0e-02;*;0;*;0;55333.00;165.03
238;J0808-3937;08:08:11.63;3.0e-02;-39:37:52.9;3.0e-01;*;0;*;0;54881.00;169.1
239;J0809-4753;08:09:43.835;6.0e-03;-47:53:54.70;6.0e-02;-19;5.0e+00;15;4.0e+00;57600;228.3
240;J0812-3905;08:12:14.802;1.0e-02;-39:05:48.92;9.0e-02;*;0;*;0;55083.00;329.60
241;J0814+7429;08:14:59.50;2.0e-02;+74:29:05.70;1.1e-01;24.02;9.0e-02;-44.0;4.0e-01;49162.00;5.75066
242;J0815+0939;08:15:08.776;9.0e-03;+09:39:50.7;6.0e-01;*;0;*;0;52854.00;52.6589
243;J0815+4611;08:15:59.4623;8.0e-04;+46:11:53.24;2.0e-02;*;0;*;0;57662;11.2738
244;J0818-3232;08:18:25.935;7.0e-03;-32:32:30.53;1.1e-01;*;0;*;0;52500.00;131.80
245;J0820-1350;08:20:26.3817;1.0e-04;-13:50:55.859;2.0e-03;21.64;9.0e-02;-39.44;5.0e-02;52275;40.938
246;J0820-3921;08:20:49.11;4.0e-02;-39:21:55.7;4.0e-01;*;0;*;0;52700.00;179.4
247;J0820-4114;08:20:15.46;1.0e-02;-41:14:35.2;1.0e-01;*;0;*;0;57600;113.4
248;J0821-4221;08:21:44.636;3.0e-03;-42:21:25.46;4.0e-02;*;0;*;0;52950.00;270.6
249;J0821-4300;08:21:57.3653;3.1e-03;-43:00:17.074;4.3e-02;-54.1;8.3e+00;-28.1;1.0e+01;53454;*
250;J0823+0159;08:23:09.7651;1.0e-04;+01:59:12.469;1.0e-03;-4.0;2.0e-01;0.15;2.6e-01;56000.00;23.727
251;J0824+0028;08:24:24.84022;5.0e-05;+00:28:00.567;2.0e-03;-4.3;4.0e-01;-9.2;1.3e+00;56600.00;34.5485
252;J0826+2637;08:26:51.5068;1.0e-04;+26:37:21.297;1.0e-03;63.00;1.0e-02;-96.75;7.0e-02;56000.00;19.47633
253;J0831-4406;08:31:32.43;3.0e-02;-44:06:11.9;4.0e-01;*;0;*;0;51396.00;254.0
254;J0834-4159;08:34:17.807;2.0e-03;-41:59:35.99;2.0e-02;*;0;*;0;55308;240.5
255;J0835-3707;08:35:03.08;3.0e-02;-37:07:51.5;3.0e-01;*;0;*;0;51137.00;112.40
256;J0835-4510;08:35:20.61149;2.0e-05;-45:10:34.8751;3.0e-04;-49.68;6.0e-02;29.9;1.0e-01;51544;67.771
257;J0836-4233;08:36:05.85;3.0e-02;-42:33:24.9;3.0e-01;*;0;*;0;56290.00;180
258;J0837+0610;08:37:05.642;3.0e-03;+06:10:14.56;1.4e-01;2;5.0e+00;51;3.0e+00;48721.00;12.8640
259;J0837-4135;08:37:21.1943;6.0e-04;-41:35:14.563;6.0e-03;11;2.0e+00;-13;1.0e+00;57600;147.20
260;J0838-2621;08:38:18.801;4.0e-03;-26:21:29.55;7.0e-02;*;0;*;0;53200.00;116.90
261;J0840-5332;08:40:33.726;9.0e-03;-53:32:35.95;6.0e-02;*;0;*;0;57600;156.5
262;J0842-4851;08:42:05.4443;9.0e-04;-48:51:20.6;1.0e-01;*;0;*;0;57600;196.85
263;J0843-5022;08:43:09.884;8.0e-03;-50:22:43.10;8.0e-02;*;0;*;0;51500.00;178.47
264;J0843+67;08:43:22.8;0;+67:13:08;0;*;0;*;0;*;20.7
265;J0846-3533;08:46:06.040;8.0e-03;-35:33:41.2;1.0e-01;93;7.2e+01;-15;6.5e+01;57600;94.16
266;J0847-4316;08:47:57.33;5.0e-02;-43:16:56.8;7.0e-01;*;0;*;0;53816.00;292.5
267;J0849-6322;08:49:42.59;2.0e-02;-63:22:35.0;1.0e-01;*;0;*;0;51500.00;91.29
268;J0849+8028;08:49:01.5;3.0e-01;+80:28:59.1;9.7e-01;*;0;*;0;49993.00;34.8121
269;J0854+5449;08:54:25.7255;8.0e-04;+54:49:28.782;1.1e-02;*;0;*;0;58854.00;18.8368
270;J0855-3331;08:55:38.413;6.3e-03;-33:31:39.30;1.0e-01;*;0;*;0;49886.00;86.635
271;J0855-4644;08:55:36.18;3.0e-02;-46:44:13.4;5.0e-01;*;0;*;0;51368.00;236.4
272;J0855-4658;08:55:19.57;5.0e-02;-46:58:22.6;9.0e-01;*;0;*;0;51395.00;472.7
273;J0856-6137;08:56:59.27;1.0e-02;-61:37:52.71;8.0e-02;*;0;*;0;57600;95
274;J0857+3349;08:57:07.07;2.0e-02;+33:49:17.0;6.0e-01;*;0;*;0;57876;23.998
275;J0857-4424;08:57:55.832;2.0e-03;-44:24:10.65;2.0e-02;*;0;*;0;55335;184.429
276;J0900-3144;09:00:43.953088;8.0e-06;-31:44:30.89520;1.3e-04;-1.01;5.0e-02;2.02;7.0e-02;55000.00;75.6862
277;J0901-4624;09:01:40.12;3.0e-02;-46:24:48.5;5.0e-01;*;0;*;0;51031.00;199.3
278;J0902-6325;09:02:32.4;1.0e-01;-63:25:12.0;7.0e-01;*;0;*;0;43557.50;72.72
279;J0904-4246;09:04:59.083;9.0e-03;-42:46:13.4;1.0e-01;*;0;*;0;57600;145.8
280;J0904-7459;09:04:10.47;3.0e-02;-74:59:41.7;1.0e-01;*;0;*;0;57600;51.1
281;J0905-4536;09:05:23.90;5.0e-02;-45:36:53.0;5.0e-01;*;0;*;0;48818.00;196.2
282;J0905-5127;09:05:51.96;2.0e-02;-51:27:54.05;2.0e-02;*;0;*;0;55341;196.432
283;J0905-6019;09:05:15.245;5.0e-03;-60:19:22.06;3.0e-02;*;0;*;0;55191.00;91.4
284;J0907-5157;09:07:15.901;3.0e-03;-51:57:59.36;2.0e-02;*;0;*;0;57600;103.72
285;J0908-1739;09:08:38.1822;1.1e-03;-17:39:37.67;3.0e-02;27;1.1e+01;-40;1.1e+01;48737.00;15.879
286;J0908-4913;09:08:35.46;1.0e-02;-49:13:05.00;1.0e-02;-37;9.0e+00;+31;1.0e+01;57600;180.44
287;J0909-7212;09:09:35.81;3.0e-02;-72:12:08.94;1.0e-02;*;0;*;0;57600;54.3
288;J0919-6040;09:19:27.87;7.0e-02;-60:40:50.4;3.0e-01;*;0;*;0;55190.00;82.5
289;J0921-5202;09:21;0;-52:02;0;*;0;*;0;56102.00;122.710
290;J0921+6254;09:21:14.135;1.6e-02;+62:54:13.91;1.4e-01;*;0;*;0;49687.00;13.15423
291;J0922+0638;09:22:14.022;4.0e-03;+06:38:23.30;1.7e-01;18.8;9.0e-01;86.4;7.0e-01;48227.00;27.2986
292;J0922-4949;09:22:14.961;1.3e-02;-49:49:12.08;8.0e-02;*;0;*;0;51279.00;237.1
293;J0924-5302;09:24:08.722;4.0e-03;-53:02:42.6;3.0e-01;*;0;*;0;57600;152.9
294;J0924-5814;09:24:30.82;1.0e-02;-58:14:05.10;1.0e-02;*;0;*;0;57600;57.4
295;J0931-1902;09:31:19.117146;9.8e-06;-19:02:55.0278;2.1e-04;-2.47;1.0e-01;-4.31;1.4e-01;57136.00;41.4900
296;J0932-3217;09:32:39.15;6.0e-02;-32:17:14.2;8.0e-01;*;0;*;0;51500.00;102.1
297;J0934-4154;09:34:58.20;3.0e-02;-41:54:19.5;3.0e-01;*;0;*;0;51650.00;113.79
298;J0934-5249;09:34:28.237;5.0e-03;-52:49:27.30;5.0e-02;*;0;*;0;57600;100
299;J0940-5428;09:40:58.22;4.0e-02;-54:28:40.6;3.0e-01;*;0;*;0;51091.00;134.55
300;J0941-5244;09:41:41.147;6.0e-03;-52:44:04.48;5.0e-02;*;0;*;0;48930.00;157.94
301;J0942-5552;09:42:14.88;6.0e-02;-55:52:55.1;5.0e-01;*;0;*;0;57600;180.16
302;J0942-5657;09:42:54.424;9.0e-03;-56:57:43.21;6.0e-02;-12;7.0e+00;12;3.0e+00;57600;159.74
303;J0943+2253;09:43:32.3975;1.0e-03;+22:53:05.66;4.0e-02;*;0;*;0;53400.00;27.2508
304;J0944-1354;09:44:28.9559;1.1e-03;-13:54:41.63;3.0e-02;-1;3.2e+01;-22;1.4e+01;49337.00;12.497
305;J0944+4106;09:44:18.138;4.2e-03;+41:06:04.55;1.0e-01;*;0;*;0;56350.00;21.41
306;J0945-4833;09:45:38.254;6.0e-03;-48:33:14.50;5.0e-02;*;0;*;0;51703.00;98.1
307;J0947+2740;09:47:21.287;1.8e-02;+27:40:43.5;2.0e-01;*;0;*;0;53400.00;29.09
308;J0949-6902;09:49:20.567;6.0e-03;-69:02:41.60;3.0e-02;*;0;*;0;55195.00;93.0
309;J0951-71;09:51:24;0;-71:19:01;0;*;0;*;0;54810.00;77
310;J0952-0607;09:52:08.32141;5.0e-05;-06:07:23.490;2.0e-03;*;0;*;0;57980.00;22.411533
311;J0952-3839;09:52:17.2;1.0e-01;-38:39:10.2;9.0e-01;*;0;*;0;43557.59;162.88
312;J0953+0755;09:53:09.3097;1.9e-03;+07:55:35.75;8.0e-02;-2.09;8.0e-02;29.46;7.0e-02;46375.00;2.96927
313;J0954-5430;09:54:06.046;5.0e-03;-54:30:52.82;4.0e-02;*;0;*;0;55323;201.57
314;J0955-5304;09:55:29.461;1.0e-03;-53:04:16.64;1.0e-02;*;0;*;0;57600;156.9
315;J0955-6150;09:55:12;0;-61:50;0;*;0;*;0;56657.00;160.8997
316;J0957-5432;09:57:56.01;3.0e-02;-54:32:03.9;5.0e-01;*;0;*;0;51035.00;226.1
317;J0959-4809;09:59:26.212;6.0e-03;-48:09:47.47;7.0e-02;*;0;*;0;57600;92.7
318;J1000+08;10:00:38;0;+08:19:58;0;*;0;*;0;56654.00;21
319;J1000-5149;10:00:28.141;6.0e-03;-51:49:58.12;7.0e-02;*;0;*;0;51368.00;72.8
320;J1001-5507;10:01:37.85;5.0e-02;-55:07:07.8;5.0e-01;*;0;*;0;57600;130.32
321;J1001-5559;10:01:08.60;3.0e-02;-55:59:00.2;3.0e-01;*;0;*;0;51172.00;159.3
322;J1001-5939;10:01:32.23;1.4e-01;-59:39:17.8;7.0e-01;*;0;*;0;53069.00;113
323;J1002-5919;10:02:20.50;5.0e-02;-59:19:37.2;6.0e-01;*;0;*;0;56677.00;347
324;J1003-4747;10:03:21.529;1.0e-03;-47:47:01.190;2.0e-03;*;0;*;0;57600;98.49
325;J1006-6311;10:06:36.60;2.0e-02;-63:11:41.2;2.0e-01;*;0;*;0;49178.02;195.99
326;J1012-2337;10:12:33.72;3.2e-02;-23:38:22.4;5.8e-01;*;0;*;0;49874.00;22.51
327;J1012-4235;10:12:12.941;3.0e-03;-42:35:53.44;4.0e-02;*;0;*;0;56657.00;71.6515
328;J1012+5307;10:12:33.438448;1.1e-05;+53:07:02.26348;1.3e-04;2.64;3.2e-02;-25.54;3.8e-02;55566.00;9.022146
329;J1012-5830;10:12:54.9;1.0e-01;-58:30:25.6;8.0e-01;*;0;*;0;51702.00;294
330;J1012-5857;10:12:48.470;5.0e-03;-58:57:48.50;3.0e-02;*;0;*;0;57600;383.9
331;J1013-5934;10:13:31.848;2.0e-03;-59:34:26.63;1.0e-02;*;0;*;0;57600;379.78
332;J1015-5719;10:15:37.96;4.0e-02;-57:19:12.8;2.0e-01;*;0;*;0;51476.00;278.1
333;J1016-5345;10:16:31.135;4.0e-03;-53:45:14.26;3.0e-02;*;0;*;0;57600;66.8
334;J1016-5819;10:16:12.071;2.0e-03;-58:19:01.07;1.6e-01;*;0;*;0;55333;252.16
335;J1016-5857;10:16:21.16;1.0e-02;-58:57:12.1;1.0e-01;*;0;*;0;52717.00;394.48
336;J1017+3011;10:17:36.29;3.0e-02;+30:11:46.1;4.0e-01;*;0;*;0;57986.00;27.150
337;J1017-5621;10:17:12.831;3.0e-03;-56:21:30.52;3.0e-02;*;0;*;0;57600;438.7
338;J1017-7156;10:17:51.320769;5.5e-06;-71:56:41.61508;2.7e-05;-7.410;1.2e-02;6.871;1.1e-02;56813;94.21473
339;J1018-1642;10:18:40.36;2.2e-02;-16:42:10.1;4.7e-01;*;0;*;0;49688.00;48.82
340;J1019-5749;10:19:52.14;4.0e-02;-57:49:05.9;5.0e-01;*;0;*;0;51371.00;1040
341;J1022+1001;10:22:57.9944;8.8e-04;+10:01:52.68;3.4e-02;-16;2.9e+00;2;7.5e+00;55636;10.2550
342;J1023+0038;10:23:47.68720;3.0e-05;+00:38:40.8455;5.0e-04;4.76;3.0e-02;-17.34;4.0e-02;55000;14.325
343;J1024-0719;10:24:38.671370;3.5e-06;-07:19:19.51217;1.0e-04;-35.278;1.4e-02;-48.23;2.8e-02;55614;6.4864
344;J1031-6117;10:31:02.24;7.0e-02;-61:17:50.6;3.0e-01;*;0;*;0;51496.00;506.8
345;J1032-5206;10:32:27.69;7.0e-02;-52:06:08.5;6.0e-01;*;0;*;0;52161.00;139
346;J1032-5911;10:32:04.876;1.0e-03;-59:11:54.8;1.0e-01;*;0;*;0;57600;418.20
347;J1034-3224;10:34:19.51;2.3e-02;-32:24:26.0;3.2e-01;*;0;*;0;50705.00;50.75
348;J1035-6345;10:35:03.08;1.0e-02;-63:45:18.41;6.0e-02;*;0;*;0;51875.00;189.7
349;J1035-6720;10:35:27.478;1.0e-03;-67:20:12.692;6.0e-03;-12;3.0e+00;1;3.0e+00;55716.00;84.166
350;J1036-4926;10:36:13.121;7.0e-03;-49:26:21.2;1.0e-01;*;0;*;0;57600;136.52
351;J1036-6559;10:36:20.04;2.0e-02;-65:59:09.27;6.0e-02;*;0;*;0;55010.00;158.36
352;J1036-8317;10:36:40.561;3.0e-03;-83:17:56.02;4.0e-02;*;0;*;0;56657.00;27.0927
353;J1038+0032;10:38:26.933;9.0e-03;+00:32:43.6;3.0e-01;*;0;*;0;53000.00;26.340
354;J1038-5831;10:38:19.70;1.0e-02;-58:31:27.18;8.0e-02;*;0;*;0;47910.63;72.74
355;J1041-1942;10:41:36.196;5.0e-03;-19:42:13.61;1.1e-01;-1;3.0e+00;14;5.0e+00;48738.00;33.777
356;J1042-5521;10:42:00.4853;9.0e-04;-55:21:05.793;6.0e-03;*;0;*;0;57600;306.5
357;J1043-6116;10:43:55.261;2.0e-03;-61:16:50.76;2.0e-02;*;0;*;0;55358;448.91
358;J1044-5737;10:44:32.8;1.0e-01;-57:37:19.3;8.0e-01;*;0;*;0;54800.00;*
359;J1045-4509;10:45:50.184806;1.1e-05;-45:09:54.10425;1.3e-04;-6.09;2.4e-02;5.18;2.7e-02;55627;58.1106
360;J1046-5813;10:46:18.81;2.0e-02;-58:13:52.0;1.0e-01;*;0;*;0;57600;240.2
361;J1047-3032;10:47:00.813;1.4e-02;-30:32:18.0;2.3e-01;*;0;*;0;51019.00;52.54
362;J1047-6709;10:47:28.282;2.0e-03;-67:09:51.066;9.0e-03;*;0;*;0;49139.00;116.156
363;J1048+2339;10:48:43.418354;7.6e-05;+23:39:53.4043;2.0e-03;-18.7;3.0e+00;-9.4;7.0e-01;56700;16.6544
364;J1048-5832;10:48:13.05;2.0e-02;-58:32:06.2;1.0e-01;*;0;*;0;57600;128.679
365;J1048-5838;10:48:12.561;1.4e-02;-58:38:19.02;1.0e-01;*;0;*;0;53510;70.7
366;J1049+5822;10:49:37.90;8.0e-02;+58:22:17.1;9.0e-01;*;0;*;0;59000.00;12.364
367;J1050-5953;10:50:07.12;5.0e-02;-59:53:21.4;7.0e-01;*;0;*;0;51650.00;*
368;J1052-5954;10:52:38.11;7.0e-02;-59:54:44.1;5.0e-01;*;0;*;0;51683.00;491.9
369;J1052-6348;10:52:53.39;6.0e-02;-63:48:16.6;3.0e-01;*;0;*;0;52477.00;167.5
370;J1054-5943;10:54:57.75;4.0e-02;-59:43:14.1;5.0e-01;*;0;*;0;51395.00;330.7
371;J1054-5946;10:54:30.46;1.0e-02;-59:46:31.0;1.0e-01;*;0;*;0;55337.00;253.9
372;J1054-6452;10:54:08.84;1.6e-01;-64:52:37.5;8.0e-01;*;0;*;0;51875.00;234
373;J1055-6028;10:55:39.19;2.0e-02;-60:28:37.5;2.0e-01;*;0;*;0;54362.20;636.5
374;J1055-6236;10:55:54.61;7.0e-02;-62:36:48.3;4.0e-01;*;0;*;0;51703.00;149.7
375;J1055-6905;10:55:44.71;9.0e-02;-69:05:11.4;4.0e-01;*;0;*;0;51500.00;142.8
376;J1056-6258;10:56:25.584;3.0e-03;-62:58:47.69;2.0e-02;*;0;*;0;57600;320.62
377;J1056-7117;10:56:45.980;4.0e-03;-71:17:53.394;1.4e-02;*;0;*;0;57436.50;92.904
378;J1057-4754;10:57:53.138;7.0e-03;-47:54:57.60;9.0e-02;*;0;*;0;53000.00;60
379;J1057-5226;10:57:59.045;2.0e-03;-52:26:56.33;2.0e-02;42;5.0e+00;-3;5.0e+00;57600;29.69
380;J1057-7914;10:57:27.7;1.0e-01;-79:14:23.6;3.0e-01;*;0;*;0;57600;51
381;J1058-5957;10:58:34.25;3.0e-02;-59:57:36.4;3.0e-01;*;0;*;0;51446.00;334.0
382;J1059-5742;10:59:00.8886;4.0e-04;-57:42:14.55;3.0e-02;*;0;*;0;57600;108.7
383;J1101-6101;11:01:44.96;9.0e-02;-61:01:39.6;7.0e-01;*;0;*;0;56494.00;*
384;J1101-6424;11:01:37.1923;5.0e-04;-64:24:39.332;2.0e-03;*;0;*;0;56597.00;207.3633
385;J1102+02;11:02;0;+02;0;*;0;*;0;*;27.3
386;J1103-5403;11:03:33.294;3.0e-03;-54:03:43.245;1.6e-02;*;0;*;0;55300.00;103.9114
387;J1103-6025;11:03:31.48;2.0e-02;-60:25:36.39;9.0e-02;*;0;*;0;51489.00;275.9
388;J1104-6103;11:04:17.262;1.1e-02;-61:03:03.88;8.0e-02;*;0;*;0;49177.00;78.506
389;J1105-6037;11:05:00.48;4.0e-02;-60:37:16.3;3.0e-01;*;0;*;0;55716;*
390;J1105-6107;11:05:26.14;1.0e-02;-61:07:48.94;7.0e-02;*;0;*;0;57600;271.24
391;J1106-6438;11:06:28.44;1.4e-01;-64:39:00.0;6.0e-01;*;0;*;0;51875.00;203
392;J1107-5907;11:07:34.46;4.0e-02;-59:07:18.7;3.0e-01;*;0;*;0;53089.00;40.75
393;J1110-5637;11:10:00.3712;6.0e-04;-56:37:32.57;4.0e-02;*;0;*;0;57600;262.56
394;J1112-6103;11:12:14.81;4.0e-02;-61:03:31.1;6.0e-01;*;0;*;0;51055.00;595.69
395;J1112-6613;11:12:38.414;4.0e-03;-66:13:04.663;2.0e-03;*;0;*;0;57600;249.3
396;J1112-6926;11:12:50.78;1.0e-02;-69:26:32.33;6.0e-02;*;0;*;0;57600;148.4
397;J1114-6100;11:14:22.69;5.0e-02;-61:00:32.1;3.0e-01;*;0;*;0;57600;676.7
398;J1115-0956;11:15:27.361;5.0e-03;-09:56:53.1;2.0e-01;*;0;*;0;57317;16.1
399;J1115+5030;11:15:38.400;5.0e-03;+50:30:12.29;5.0e-02;22;3.0e+00;-51;3.0e+00;49334.00;9.18634
400;J1115-6052;11:15:53.722;4.0e-03;-60:52:18.61;3.0e-02;*;0;*;0;55366;226.92
401;J1116-2444;11:16:23.26;3.0e-02;-24:44:56.1;5.0e-01;*;0;*;0;57513.00;29.6
402;J1116-4122;11:16:43.086;1.0e-02;-41:22:43.96;1.0e-01;-1;5.0e+00;7;2.0e+01;51360.0;40.53
403;J1119-6127;11:19:14.30;2.0e-02;-61:27:49.5;2.0e-01;*;0;*;0;52109.85;704.8
404;J1119-7936;11:19:40.8;3.0e-01;-79:36:30.3;8.0e-01;*;0;*;0;43557.71;27.4
405;J1121-5444;11:21:19.09;1.0e-02;-54:44:05.1;1.0e-01;-17;6.0e+00;18;6.0e+00;57600;204.7
406;J1122-3546;11:22;0;-35:46;0;*;0;*;0;*;39.490
407;J1123-4844;11:23:15.651;2.0e-03;-48:44:22.75;4.0e-02;*;0;*;0;49542.28;92.915
408;J1123-6102;11:23:41.70;6.0e-02;-61:02:06.2;3.0e-01;*;0;*;0;51155.00;439.4
409;J1123-6259;11:23:55.53;1.0e-02;-62:59:10.92;8.0e-02;*;0;*;0;57600;223.26
410;J1123-6651;11:23:52.210;5.0e-03;-66:51:49.07;2.0e-02;*;0;*;0;49139.00;111.196
411;J1124-3653;11:24:01.116;3.0e-03;-36:53:19.10;4.0e-02;*;0;*;0;55196.00;44.9
412;J1124-5638;11:24:56.47;6.0e-02;-56:38:39.7;5.0e-01;*;0;*;0;51752.00;289.5
413;J1125-5825;11:25:44.36564;5.0e-05;-58:25:16.8798;4.0e-04;-10.0;3.0e-01;2.4;3.0e-01;55126.30;124.8083
414;J1125-6014;11:25:55.229631;6.9e-06;-60:14:06.69545;5.2e-05;11.106;1.4e-02;-13.038;1.4e-02;55976;52.92972
415;J1125+7819;11:25:59.85664;6.7e-05;+78:19:48.71546;1.8e-04;27.34;1.9e-01;-2.07;1.7e-01;57277.00;12.027127
416;J1126-6054;11:26:52.608;1.1e-02;-60:54:39.96;7.0e-02;*;0;*;0;47909.90;280.27
417;J1126-6942;11:26:21.66;4.0e-02;-69:42:15.8;1.0e-01;*;0;*;0;57600;55.33
418;J1130-5826;11:30:16.33;3.0e-02;-58:26:02.3;3.0e-01;*;0;*;0;51696.00;261.1
419;J1130-5925;11:30:10.44;1.0e-01;-59:25:34.1;7.0e-01;*;0;*;0;51172.00;264.4
420;J1130-6807;11:30:31.913;3.0e-03;-68:07:28.52;2.0e-02;*;0;*;0;50145.25;148.734
421;J1132-4700;11:32:14.52;3.0e-02;-47:00:36.5;3.0e-01;*;0;*;0;56122.00;123
422;J1132-5627;11:32:15.74;4.0e-02;-56:27:28.9;7.0e-01;*;0;*;0;52165.00;305.7
423;J1133-6250;11:33:51.45;7.0e-02;-62:50:50.6;4.0e-01;*;0;*;0;50013.17;567.8
424;J1135-6055;11:35:08.375;3.0e-03;-60:55:36.48;4.0e-02;*;0;*;0;55000.00;*
425;J1136+1551;11:36:03.1198;1.0e-04;+15:51:14.183;1.0e-03;-73.774;2.0e-02;366.58;6.0e-02;56000.00;4.84066
426;J1136-5525;11:36:02.16;2.0e-02;-55:25:06.9;2.0e-01;10;1.7e+01;43;9.0e+00;57600;85.111
427;J1136-6527;11:36:25.22;7.0e-02;-65:27:19.5;3.0e-01;*;0;*;0;57895.00;164.1
428;J1137-6700;11:37:32.089;1.0e-02;-67:00:33.01;8.0e-02;*;0;*;0;49139.00;228.041
429;J1137+7528;11:37:02.0573;4.0e-04;+75:28:02.3111;5.0e-04;*;0;*;0;56258;29.1702
430;J1138-6207;11:38:21.62;3.0e-02;-62:07:59.3;3.0e-01;*;0;*;0;51171.00;518.86
431;J1139-6247;11:39:17.1;0;-62:47:25;0;*;0;*;0;59049.00;*
432;J1141-3107;11:41:25.629;1.0e-02;-31:07:52.6;2.0e-01;*;0;*;0;49765.90;30.77
433;J1141-3322;11:41:42.756;2.0e-03;-33:22:37.31;5.0e-02;*;0;*;0;57600;46.448
434;J1141-6545;11:41:07.0140;2.0e-04;-65:45:19.1131;1.5e-03;2.9;1.0e+00;1.8;6.0e-01;54637.00;116.080
435;J1142+0119;11:42:50.145;3.0e-03;+01:19:35.69;9.0e-02;-41;2.9e+01;-97;6.6e+01;56315;19.197
436;J1143-5158;11:43:15.065;5.0e-03;-51:58:39.89;5.0e-02;*;0;*;0;48917.00;159.03
437;J1143-5536;11:43:09.79;2.0e-02;-55:36:04.5;1.0e-01;*;0;*;0;55213.00;185.0
438;J1144-6217;11:44:02.11;5.0e-02;-62:17:30.3;4.0e-01;*;0;*;0;51110.00;284.7
439;J1146-6030;11:46:07.7152;1.0e-04;-60:30:59.622;9.0e-03;*;0;*;0;57600;111.68
440;J1147-66;11:47;0;-66;0;*;0;*;0;56158.00;133.8
441;J1151-6108;11:51:56.86;2.0e-02;-61:08:17.6;3.0e-01;*;0;*;0;56714.00;217.8
442;J1154-6250;11:54:20.1;1.0e-01;-62:50:02.7;7.0e-01;*;0;*;0;51464.00;74
443;J1156-5707;11:56:07.45;7.0e-02;-57:07:02.1;6.0e-01;*;0;*;0;55354;243.2
444;J1156-5909;11:56:21.5;1.0e-01;-59:09:12.3;3.0e-01;*;0;*;0;49314.78;219.2
445;J1157-5112;11:57:08.166;1.0e-03;-51:12:56.14;3.0e-02;*;0;*;0;51400.00;39.724
446;J1157-6224;11:57:15.207;5.0e-03;-62:24:50.93;5.0e-02;*;0;*;0;57600;325.2
447;J1159-7910;11:59:35.71;8.0e-02;-79:10:05.6;3.0e-01;*;0;*;0;49524.41;59.24
448;J1201-6306;12:01:23.01;1.0e-02;-63:06:59.5;8.0e-01;*;0;*;0;51676.00;683
449;J1202-5820;12:02:28.325;5.0e-03;-58:20:33.64;5.0e-02;-14;4.0e+00;1;5.0e+00;57600;145.41
450;J1203-6242;12:03:55.3;0;-62:42:44;0;*;0;*;0;58995.00;*
451;J1204-6843;12:04:36.72;1.0e-02;-68:43:17.19;8.0e-02;*;0;*;0;51500.00;133.93
452;J1207-4508;12:07:19.26;2.0e-02;-45:08:09.1;4.0e-01;*;0;*;0;56936;84.5
453;J1207-5050;12:07:22.40392;7.0e-05;-50:50:38.680;1.0e-03;6.9;4.0e-01;1.4;5.0e-01;56478.00;50.640
454;J1208-6238;12:08:13.96;6.0e-02;-62:38:03.3;4.0e-01;*;0;*;0;56040;*
455;J1210-5226;12:10:00.91;7.0e-02;-52:26:28.4;6.0e-01;*;0;*;0;53562.00;*
456;J1210-5559;12:10:05.98706;2.0e-05;-55:59:03.8501;2.0e-04;*;0;*;0;57600;174.347
457;J1210-6322;12:10:46.78;1.0e-01;-63:22:20.9;6.0e-01;*;0;*;0;57648.00;547
458;J1211-6324;12:11:24.18;7.0e-02;-63:24:45.2;5.0e-01;*;0;*;0;51489.00;333.8
459;J1214-5830;12:14:08.42;2.0e-02;-58:30:25.9;1.0e-01;*;0;*;0;51546.00;141.1
460;J1215-5328;12:15:00.62;7.0e-02;-53:28:31.6;7.0e-01;*;0;*;0;51500.00;163.0
461;J1216-6223;12:16:41.96;1.3e-01;-62:23:57.00;9.0e-02;*;0;*;0;55391;790
462;J1216-6410;12:16:07.3396;9.0e-04;-64:10:09.226;8.0e-03;*;0;*;0;53391.00;47.3933
463;J1223-5856;12:23:40.14;3.0e-02;-58:56:48.9;2.0e-01;*;0;*;0;57405.00;233
464;J1224-6208;12:24:44.25;8.0e-02;-62:08:41.1;7.0e-01;*;0;*;0;51111.00;454.2
465;J1224-6407;12:24:22.254;6.0e-03;-64:07:53.87;4.0e-02;20;4.0e+00;2;2.0e+00;55191;97.686
466;J1225-5556;12:25:43.827;4.0e-03;-55:56:43.14;4.0e-02;*;0;*;0;48660.00;125.835
467;J1225-6035;12:25:28.63;5.0e-02;-60:35:37.6;3.0e-01;*;0;*;0;51752.00;176.1
468;J1227-4853;12:27:58.724;1.0e-03;-48:53:42.741;3.0e-03;-18.73;2.0e-01;7.39;1.1e-01;56707.98;43.4235
469;J1227-6208;12:27:00.4413;4.0e-04;-62:08:43.789;3.0e-03;*;0;*;0;55991.20;362.913
470;J1231-1411;12:31:11.3132;7.0e-04;-14:11:43.63;2.0e-02;-62.03;2.6e-01;6.2;5.0e-01;55100;8.0884
471;J1231-4609;12:31:45.76;1.4e-01;-46:09:45.2;3.0e-01;*;0;*;0;53000.00;67.4
472;J1231-5113;12:31:35.7;0;-51:13:35;0;*;0;*;0;59012.00;*
