source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
4689639198117801216,6.023222631219025,0.11774756260712416,-72.09409033393462,0.09837462878533672,-0.22778977131862213,0.12143753821976647,13.023354,1.1255035,,,"NOT_AVAILABLE",5143.45,
4689639266844764544,6.036264554794331,0.7261020733940178,-72.08652537850452,0.7528978343909913,-10.999768627653415,0.7904281372183324,11.591604,1.4455462,,,"NOT_AVAILABLE",4776.81,
4689639198125376128,6.024000753098244,0.3490974785322344,-72.09963727029884,0.3773601728508752,-0.18521012558422217,0.46704632949022457,14.468494,0.9127369,,,"NOT_AVAILABLE",5095.6333,
4689639228197585024,6.0783180941959225,28.552027388892462,-72.08191355947736,46.164979090354116,,,16.093445,0.91684914,,,"NOT_AVAILABLE",5095.6333,
4689639198116074880,6.043450247167654,0.13494813742231598,-72.0977805506896,0.11199550370241601,-0.18793448282845507,0.11427244035083126,14.270864,0.93511486,,,"NOT_AVAILABLE",5095.6333,
4689639193849981952,6.026060045249052,3.121984265435826,-72.10034195944945,1.826971046709121,,,16.403152,0.7333517,,,"NOT_AVAILABLE",5095.6333,
4689639198116074496,6.035471392715776,0.34706878028624133,-72.09703998499283,0.16085036891219842,,,14.315549,,,,"NOT_AVAILABLE",,
4689639301205228288,6.060254628088022,0.19677892975253883,-72.07265784361066,0.21501790767762988,-3.1918352064073363,0.22888351599939252,13.207304,1.0260906,,,"NOT_AVAILABLE",5076.0,
4689639301195015680,6.056386283341796,21.96855318517137,-72.07541154762728,18.509657308374532,,,13.942508,1.0158482,,,"NOT_AVAILABLE",5095.6333,
4689639468699960576,6.019316457186702,0.10645669526192235,-72.07951355616208,0.07711906041723383,0.55985849837902,0.10758499771710837,11.646858,1.3484364,,,"NOT_AVAILABLE",4993.0,
4689639198116074112,6.039846436759167,0.4361022245015734,-72.09778867023462,1.1823038066900864,,,14.171099,0.46625328,,,"NOT_AVAILABLE",5095.6333,
4689639541714915200,5.998344797040447,0.526673105706538,-72.06943667156868,0.5077987487247302,,,14.773482,0.9867811,,,"NOT_AVAILABLE",5095.6333,
4689639193822054272,6.021645370709586,0.06940780872601249,-72.09788467288017,0.052925641569348335,0.30348224128301793,0.06297063485500703,12.923333,1.2469034,,,"NOT_AVAILABLE",4948.6665,
4689639266837398912,6.005057218168238,11.1135190379526,-72.09621097917783,0.5013535416180364,,,13.631504,1.0979681,,,"NOT_AVAILABLE",5143.45,
4689639472993860224,6.024790859454515,3.2961387569730247,-72.07299402614655,4.494496014925454,,,12.1229,1.26155,,,"NOT_AVAILABLE",5143.45,
4689639266844760576,6.032724711762455,1.4263328921305898,-72.08551676562689,1.380704962170327,,,11.821594,1.3358765,,,"NOT_AVAILABLE",5000.0,
4689639198124491136,6.0477717363126855,0.06847472861375797,-72.09181135497205,0.047225386893042245,0.06452288369629659,0.06559725429179764,12.757372,1.2061815,,,"NOT_AVAILABLE",4844.25,
4689639232475819648,6.060444948075884,13.887785730462719,-72.09620245818897,1.141159401563304,,,16.478565,,,,"NOT_AVAILABLE",,
4689639507355068672,6.056262199685923,8.075176997525684,-72.07121928113799,11.660732202699714,,,15.890213,,,,"NOT_AVAILABLE",,
4689639266845494656,6.045074986040088,0.5611781835030452,-72.08403041398621,0.5944018352392046,,,11.616073,1.4877872,,,"NOT_AVAILABLE",4529.35,
4689639507355102464,6.0569504040467335,0.049631725968623426,-72.07161989814269,0.09707479250661874,0.5332194571110745,0.08288670378983512,13.749365,0.99480057,,,"NOT_AVAILABLE",5144.95,
4689639541713334656,5.998190625023102,1.509388562513418,-72.07142382556711,0.418336304158072,,,14.837037,1.0556841,,,"NOT_AVAILABLE",5095.6333,
4689639266845494400,6.035027746530014,1.5878214934784243,-72.07906282017998,1.8802888496883827,,,11.510921,1.3310785,,,"NOT_AVAILABLE",5095.6333,
4689639193822059904,6.0314634515499055,0.09661652965627289,-72.09171366190533,0.0509307270121959,0.1287495225798217,0.08781468845114006,11.684468,1.502718,,,"NOT_AVAILABLE",4426.0,
4689639473003925120,6.01868492127263,0.33344281565374756,-72.07227182385927,0.14000679487093515,-1.1221583060102407,0.18340447091537077,12.411789,1.3264418,,,"NOT_AVAILABLE",4819.0664,
4689639228197196928,6.078083679046347,0.2978289452640703,-72.08351195429658,0.44552566462604115,,,16.039883,0.76570415,,,"NOT_AVAILABLE",5095.6333,
4689639198116079104,6.043823853035904,15.991086619364653,-72.09468727202446,17.124512307619803,,,13.496738,1.022542,,,"NOT_AVAILABLE",5143.45,
4689639228197174144,6.077562831534661,29.042187779418693,-72.08462209231416,15.482858819925847,,,14.219657,0.9507456,,,"NOT_AVAILABLE",5095.6333,
4689639198116077952,6.046526969538185,1.3198528184782152,-72.096559402945,0.6363117452235152,,,15.1207695,1.1382055,,,"NOT_AVAILABLE",5095.6333,
4689639266843963904,6.046985338941281,0.14972115194112404,-72.08753169757087,0.06772611568764211,-0.3496870243010009,0.09108295475147624,13.060943,1.1807079,,,"NOT_AVAILABLE",5143.45,
4689639266843964032,6.043372010250411,0.6197014110206089,-72.08711830875205,1.119618725054835,,,12.560457,1.2244844,,,"NOT_AVAILABLE",5000.0,
4689639198116078208,6.048182455401643,0.05367800583844374,-72.09652773022484,0.09767662037972917,,,13.8545885,1.0652428,,,"NOT_AVAILABLE",5215.175,
4689639473003923200,6.02776007096767,1.0905575376104537,-72.06921993610206,1.0519917360819357,,,11.861273,1.3641291,,,"NOT_AVAILABLE",4920.0,
4689639198117927552,6.015830376755238,0.8204038366183113,-72.09809899008187,0.11568763237058298,,,13.390792,1.1117916,,,"NOT_AVAILABLE",5143.45,
